frame_num,roi_num,person_classified,person_actual,person_score
frame_0009,frame_0009_00,interviewer,interviewer,0.999013625
frame_0010,frame_0010_00,interviewee,interviewee,0.737374495
frame_0011,frame_0011_00,interviewer,interviewer,0.909135794
frame_0012,frame_0012_00,interviewer,interviewer,0.870489018
frame_0013,frame_0013_00,interviewer,interviewer,1.104323921
frame_0014,frame_0014_00,interviewee,interviewee,0.655775156
frame_0015,frame_0015_00,interviewee,interviewee,0.886988528
frame_0016,frame_0016_00,interviewer,interviewer,1.106956666
frame_0017,frame_0017_00,interviewee,interviewee,0.75055036
frame_0018,frame_0018_00,interviewee,interviewee,0.644023956
frame_0019,frame_0019_00,interviewee,interviewee,0.77872008
frame_0020,frame_0020_00,interviewee,interviewee,0.875149951
frame_0021,frame_0021_00,interviewee,interviewee,0.632539953
frame_0022,frame_0022_00,interviewee,interviewee,0.549385462
frame_0023,frame_0023_00,interviewer,interviewer,0.755290486
frame_0023,frame_0023_01,interviewee,interviewee,0.14523218
frame_0024,frame_0024_00,interviewee,interviewee,0.677619015
frame_0025,frame_0025_00,interviewee,interviewee,0.650246458
frame_0026,frame_0026_00,interviewee,interviewee,0.650306182
frame_0027,frame_0027_00,interviewee,interviewee,0.717318355
frame_0028,frame_0028_00,interviewee,interviewee,0.728265227
frame_0029,frame_0029_00,interviewer,interviewer,1.02420358
frame_0030,frame_0030_00,interviewer,interviewer,0.776266266
frame_0031,frame_0031_00,interviewer,interviewer,1.023413613
frame_0032,frame_0032_00,interviewer,interviewer,1.117159513
frame_0033,frame_0033_00,interviewer,interviewer,0.93124448
frame_0034,frame_0034_00,interviewee,interviewee,0.581946349
frame_0035,frame_0035_00,interviewee,interviewee,0.603243384
frame_0036,frame_0036_00,interviewee,interviewee,0
frame_0037,frame_0037_00,interviewee,interviewee,0.698916673
frame_0038,frame_0038_00,interviewee,interviewee,0.637757212
frame_0039,frame_0039_00,interviewee,interviewee,0.942948319
frame_0040,frame_0040_00,interviewee,interviewee,0.574358868
frame_0041,frame_0041_00,interviewer,interviewer,0.894489696
frame_0042,frame_0042_00,interviewee,interviewee,0.612994996
frame_0043,frame_0043_00,interviewee,interviewee,0.546278191
frame_0044,frame_0044_00,interviewer,interviewer,1.132947126
frame_0045,frame_0045_00,interviewer,interviewer,1.147053112
frame_0046,frame_0046_00,interviewee,interviewee,0.596150725
frame_0047,frame_0047_00,interviewee,interviewee,0.721172076
frame_0048,frame_0048_00,interviewee,interviewee,0.61924748
frame_0049,frame_0049_00,interviewee,interviewee,0.782808864
frame_0050,frame_0050_00,interviewee,interviewee,0.79269515
frame_0051,frame_0051_00,interviewee,interviewee,0.16062454
frame_0051,frame_0051_01,interviewee,interviewer,0.155704713
frame_0052,frame_0052_00,interviewee,interviewee,0.837583683
frame_0053,frame_0053_00,interviewee,interviewee,0.778836974
frame_0054,frame_0054_00,interviewee,interviewee,0.690782419
frame_0055,frame_0055_00,interviewee,interviewee,0.139395157
frame_0055,frame_0055_01,interviewee,interviewer,0.369416604
frame_0056,frame_0056_00,interviewee,interviewer,0.348098182
frame_0056,frame_0056_01,interviewee,interviewee,0.138430918
frame_0057,frame_0057_00,interviewee,interviewer,0.98420929
frame_0058,frame_0058_00,interviewee,interviewee,0.751030456
frame_0059,frame_0059_00,interviewee,interviewee,0.653912355
frame_0060,frame_0060_00,interviewee,interviewee,0.598387439
