frame_num,roi_num,person_classified,person_actual,person_score
frame_0009,frame_0009_00,interviewer,interviewer,0.964183181
frame_0010,frame_0010_00,interviewee,interviewee,0.673984561
frame_0011,frame_0011_00,interviewer,interviewer,1.025217004
frame_0012,frame_0012_00,interviewer,interviewer,1.00273924
frame_0013,frame_0013_00,interviewer,interviewer,1.08015992
frame_0014,frame_0014_00,interviewee,interviewee,0.629522854
frame_0015,frame_0015_00,interviewee,interviewee,0.931036792
frame_0016,frame_0016_00,interviewer,interviewer,1.072179447
frame_0017,frame_0017_00,interviewee,interviewee,0.729371752
frame_0018,frame_0018_00,interviewee,interviewee,0.581595242
frame_0019,frame_0019_00,interviewee,interviewee,0.637486457
frame_0020,frame_0020_00,interviewee,interviewee,0.661020866
frame_0021,frame_0021_00,interviewee,interviewee,0.611471433
frame_0022,frame_0022_00,interviewee,interviewee,0.553693146
frame_0023,frame_0023_00,interviewee,interviewer,0.89043513
frame_0023,frame_0023_01,interviewee,interviewee,0.548383608
frame_0024,frame_0024_00,interviewee,interviewee,0.61673638
frame_0025,frame_0025_00,interviewee,interviewee,0.805692566
frame_0026,frame_0026_00,interviewee,interviewee,0.622270226
frame_0027,frame_0027_00,interviewee,interviewee,0.605027419
frame_0028,frame_0028_00,interviewee,interviewee,0.689210407
frame_0029,frame_0029_00,interviewer,interviewer,1.07890018
frame_0030,frame_0030_00,interviewer,interviewer,0.871651294
frame_0031,frame_0031_00,interviewer,interviewer,1.097512928
frame_0032,frame_0032_00,interviewer,interviewer,1.104833733
frame_0033,frame_0033_00,interviewer,interviewer,0.973371079
frame_0034,frame_0034_00,interviewee,interviewee,0.517264306
frame_0035,frame_0035_00,interviewee,interviewee,0.666068399
frame_0036,frame_0036_00,interviewee,interviewee,0
frame_0037,frame_0037_00,interviewee,interviewee,0.715778061
frame_0038,frame_0038_00,interviewee,interviewee,0.618671734
frame_0039,frame_0039_00,interviewee,interviewee,0.861670443
frame_0040,frame_0040_00,interviewee,interviewee,0.538070487
frame_0041,frame_0041_00,interviewer,interviewer,0.931855343
frame_0042,frame_0042_00,interviewee,interviewee,0.655969452
frame_0043,frame_0043_00,interviewee,interviewee,0.430067072
frame_0044,frame_0044_00,interviewer,interviewer,1.008372676
frame_0045,frame_0045_00,interviewer,interviewer,1.15242559
frame_0046,frame_0046_00,interviewee,interviewee,0.630812278
frame_0047,frame_0047_00,interviewee,interviewee,0.74613184
frame_0048,frame_0048_00,interviewee,interviewee,0.678011904
frame_0049,frame_0049_00,interviewee,interviewee,0.638812645
frame_0050,frame_0050_00,interviewee,interviewee,0.688918253
frame_0051,frame_0051_00,interviewee,interviewee,0.718548374
frame_0051,frame_0051_01,interviewee,interviewer,0.971520672
frame_0052,frame_0052_00,interviewee,interviewee,0.736544536
frame_0053,frame_0053_00,interviewee,interviewee,0.692087381
frame_0054,frame_0054_00,interviewee,interviewee,0.776505018
frame_0055,frame_0055_00,interviewee,interviewee,0.578558389
frame_0055,frame_0055_01,interviewee,interviewer,0.920849146
frame_0056,frame_0056_00,interviewee,interviewer,0.924317467
frame_0056,frame_0056_01,interviewee,interviewee,0.650897848
frame_0057,frame_0057_00,interviewee,interviewer,0.726568863
frame_0058,frame_0058_00,interviewee,interviewee,0.669381555
frame_0059,frame_0059_00,interviewee,interviewee,0.558108277
frame_0060,frame_0060_00,interviewee,interviewee,0.513062156
frame_0061,frame_0061_00,interviewer,interviewer,1.020517482
frame_0062,frame_0062_00,interviewer,interviewer,0.994974384
frame_0063,frame_0063_00,interviewer,interviewer,0.990533008
frame_0064,frame_0064_00,interviewee,interviewee,0.549839554
frame_0065,frame_0065_00,interviewee,interviewee,0.645524346
frame_0066,frame_0066_00,interviewee,interviewee,0.454926851
frame_0067,frame_0067_00,interviewee,interviewee,0.671969882
frame_0068,frame_0068_00,interviewee,interviewee,0.616891409
frame_0069,frame_0069_00,interviewee,interviewee,0.592045187
frame_0070,frame_0070_00,interviewer,interviewer,1.069586422
frame_0070,frame_0070_01,interviewee,interviewee,0.501691735
frame_0071,frame_0071_00,interviewee,interviewee,0.50536238
frame_0072,frame_0072_00,interviewee,interviewee,0.982560891
frame_0073,frame_0073_00,interviewee,interviewee,0.629347451
frame_0074,frame_0074_00,interviewer,interviewer,0.994638332
frame_0075,frame_0075_00,interviewee,interviewee,0.578335048
frame_0076,frame_0076_00,interviewee,interviewee,0.658502363
frame_0077,frame_0077_00,interviewee,interviewee,0.698538419
frame_0078,frame_0078_00,interviewer,interviewer,1.078986556
frame_0079,frame_0079_00,interviewee,interviewee,0.645787549
frame_0080,frame_0080_00,interviewee,interviewee,0.718033769
frame_0081,frame_0081_00,interviewee,interviewee,0.665971061
frame_0082,frame_0082_00,interviewee,interviewee,0.613176429
frame_0083,frame_0083_00,interviewee,interviewee,0.496564796
frame_0084,frame_0084_00,interviewee,interviewee,0.78001624
frame_0085,frame_0085_00,interviewee,interviewee,0.683471304
frame_0086,frame_0086_00,interviewee,interviewee,0.888068025
frame_0087,frame_0087_00,interviewer,interviewer,1.078825276
frame_0087,frame_0087_01,interviewee,interviewer,0
frame_0088,frame_0088_00,interviewer,interviewer,0.919338966
frame_0089,frame_0089_00,interviewer,interviewer,0.978981571
frame_0090,frame_0090_00,interviewer,interviewer,1.038131036
frame_0091,frame_0091_00,interviewer,interviewer,1.089545419
frame_0092,frame_0092_00,interviewee,interviewee,0.616568405
frame_0093,frame_0093_00,interviewee,interviewee,0.474848506
frame_0094,frame_0094_00,interviewee,interviewee,0.685482509
frame_0095,frame_0095_00,interviewee,interviewee,0.584399675
frame_0096,frame_0096_00,interviewee,interviewee,0.762591322
frame_0097,frame_0097_00,interviewee,interviewee,0.62866471
frame_0098,frame_0098_00,interviewer,interviewer,0.835306637
frame_0099,frame_0099_00,interviewee,interviewee,0.575707372
frame_0100,frame_0100_00,interviewee,interviewee,0.568760857
frame_0101,frame_0101_00,interviewee,interviewee,0.620290734
frame_0102,frame_0102_00,interviewee,interviewee,0.754131321
frame_0103,frame_0103_00,interviewee,interviewee,0.883621406
frame_0104,frame_0104_00,interviewee,interviewee,0.688848097
frame_0105,frame_0105_00,interviewee,interviewee,0.699109504
frame_0106,frame_0106_00,interviewer,interviewer,1.020061905
frame_0107,frame_0107_00,interviewee,interviewee,0.733588431
frame_0108,frame_0108_00,interviewer,interviewer,0.932550617
frame_0109,frame_0109_00,interviewer,interviewer,1.070139481
frame_0110,frame_0110_00,interviewee,interviewee,0.651281718
frame_0111,frame_0111_00,interviewee,interviewee,0.658125398
frame_0112,frame_0112_00,interviewee,interviewee,0.538408274
frame_0113,frame_0113_00,interviewer,interviewer,0.868939929
frame_0114,frame_0114_00,interviewee,interviewee,0.680110841
frame_0115,frame_0115_00,interviewee,interviewee,0.830851969
frame_0116,frame_0116_00,interviewee,interviewee,0.558589375
frame_0116,frame_0116_01,interviewee,interviewer,0.896528455
frame_0117,frame_0117_00,interviewer,interviewer,0.985860616
frame_0118,frame_0118_00,interviewee,interviewee,0.665296604
frame_0119,frame_0119_00,interviewee,interviewee,0.768734021
frame_0120,frame_0120_00,interviewer,interviewer,1.017137868
frame_0121,frame_0121_00,interviewer,interviewer,1.03085848
frame_0122,frame_0122_00,interviewer,interviewer,1.07245825
frame_0123,frame_0123_00,interviewer,interviewer,1.015557681
frame_0124,frame_0124_00,interviewee,interviewee,0.885481369
frame_0125,frame_0125_00,interviewee,interviewee,0.808527984
frame_0126,frame_0126_00,interviewee,interviewee,0.750688453
frame_0127,frame_0127_00,interviewee,interviewee,0.704378504
frame_0128,frame_0128_00,interviewee,interviewer,0.782403747
frame_0129,frame_0129_00,interviewee,interviewee,0.692935377
frame_0130,frame_0130_00,interviewer,interviewer,1.008870918
frame_0131,frame_0131_00,interviewee,interviewee,0.622364982
frame_0132,frame_0132_00,interviewee,interviewee,0.640649046
frame_0133,frame_0133_00,interviewee,interviewer,0.934002742
frame_0133,frame_0133_01,interviewee,interviewee,0.639815207
frame_0134,frame_0134_00,interviewee,interviewee,0.895143164
frame_0134,frame_0134_01,interviewee,interviewer,0.837789758
frame_0135,frame_0135_00,interviewer,interviewer,0.992529805
frame_0135,frame_0135_01,interviewee,interviewee,0.586851286
frame_0136,frame_0136_00,interviewee,interviewee,0.715910053
frame_0137,frame_0137_00,interviewee,interviewee,0.618635505
frame_0138,frame_0138_00,interviewee,interviewee,0.57196879
frame_0139,frame_0139_00,interviewee,interviewee,0.69328423
frame_0140,frame_0140_00,interviewee,interviewee,0.593140663
frame_0141,frame_0141_00,interviewee,interviewee,0.637309438
frame_0142,frame_0142_00,interviewer,interviewer,1.041093713
frame_0143,frame_0143_00,interviewee,interviewee,0.778085183
frame_0144,frame_0144_00,interviewer,interviewer,0.960462915
frame_0145,frame_0145_00,interviewee,interviewee,0.921359545
frame_0146,frame_0146_00,interviewee,interviewee,0.653543313
frame_0147,frame_0147_00,interviewee,interviewee,0.729211288
frame_0148,frame_0148_00,interviewee,interviewee,0.608828287
frame_0149,frame_0149_00,interviewer,interviewer,1.116423838
frame_0150,frame_0150_00,interviewer,interviewer,1.118010052
frame_0151,frame_0151_00,interviewer,interviewer,0.976697189
frame_0152,frame_0152_00,interviewer,interviewer,0.99248126
frame_0153,frame_0153_00,interviewer,interviewer,1.119366605
frame_0154,frame_0154_00,interviewee,interviewee,0.68719826
frame_0154,frame_0154_01,interviewer,interviewer,1.075402539
frame_0155,frame_0155_00,interviewer,interviewer,1.074022516
frame_0156,frame_0156_00,interviewer,interviewer,1.04688358
frame_0157,frame_0157_00,interviewer,interviewer,1.180839565
frame_0158,frame_0158_00,interviewer,interviewer,0.920888142
frame_0159,frame_0159_00,interviewer,interviewer,0.895438599
frame_0160,frame_0160_00,interviewer,interviewer,1.004991196
frame_0161,frame_0161_00,interviewer,interviewer,1.090762454
frame_0162,frame_0162_00,interviewer,interviewer,1.0026382
frame_0163,frame_0163_00,interviewer,interviewer,0.985269311
frame_0164,frame_0164_00,interviewer,interviewer,1.047190146
frame_0165,frame_0165_00,interviewer,interviewer,0.949839124
frame_0166,frame_0166_00,interviewer,interviewer,0.823050442
frame_0167,frame_0167_00,interviewer,interviewer,1.019922225
frame_0168,frame_0168_00,interviewer,interviewer,1.090095592
frame_0169,frame_0169_00,interviewer,interviewer,0.989274386
frame_0170,frame_0170_00,interviewer,interviewer,1.014941953
frame_0170,frame_0170_01,interviewee,interviewee,0.642977183
frame_0171,frame_0171_00,interviewee,interviewee,0.638007389
frame_0172,frame_0172_00,interviewee,interviewee,0.748282884
frame_0173,frame_0173_00,interviewee,interviewer,0.837898419
frame_0174,frame_0174_00,interviewee,interviewee,0.734732526
frame_0175,frame_0175_00,interviewee,interviewee,0.64812149
frame_0176,frame_0176_00,interviewee,interviewee,0.722788244
frame_0177,frame_0177_00,interviewee,interviewee,0.711878555
frame_0178,frame_0178_00,interviewer,interviewer,1.079242936
frame_0179,frame_0179_00,interviewer,interviewer,1.053590325
frame_0180,frame_0180_00,interviewee,interviewee,0.66822426
frame_0181,frame_0181_00,interviewee,interviewee,0.601790648
frame_0182,frame_0182_00,interviewee,interviewee,0.672880026
frame_0183,frame_0183_00,interviewee,interviewee,0.608296256
frame_0184,frame_0184_00,interviewee,interviewee,0.642602458
frame_0185,frame_0185_00,interviewee,interviewee,0.689880298
frame_0186,frame_0186_00,interviewer,interviewer,0.923565658
frame_0187,frame_0187_00,interviewer,interviewer,1.015471749
frame_0188,frame_0188_00,interviewer,interviewer,1.015313219
frame_0189,frame_0189_00,interviewer,interviewer,1.061752209
frame_0190,frame_0190_00,interviewee,interviewee,0.643817802
frame_0191,frame_0191_00,interviewer,interviewer,1.084243556
frame_0192,frame_0192_00,interviewee,interviewee,0.649782664
frame_0193,frame_0193_00,interviewee,interviewee,0.694953934
frame_0194,frame_0194_00,interviewee,interviewee,0.614880128
frame_0195,frame_0195_00,interviewee,interviewee,0.826350023
frame_0196,frame_0196_00,interviewee,interviewer,0.902563364
frame_0196,frame_0196_01,unknown,interviewee,
frame_0197,frame_0197_00,interviewer,interviewer,0.912869786
frame_0197,frame_0197_01,interviewee,interviewee,0.732788178
frame_0198,frame_0198_00,interviewer,interviewer,1.101456957
frame_0199,frame_0199_00,interviewer,interviewer,0.748902507
frame_0200,frame_0200_00,interviewee,interviewee,0.787801928
frame_0201,frame_0201_00,interviewee,interviewee,0.778081644
frame_0202,frame_0202_00,interviewee,interviewee,0.559640431
frame_0203,frame_0203_00,interviewee,interviewee,0.603773907
frame_0204,frame_0204_00,interviewer,interviewer,0.97808306
frame_0205,frame_0205_00,interviewer,interviewer,0.925957169
frame_0205,frame_0205_01,interviewee,interviewee,0.823634041
frame_0206,frame_0206_00,interviewer,interviewer,1.046584158
frame_0206,frame_0206_01,interviewee,interviewee,0.637748043
frame_0207,frame_0207_00,interviewee,interviewer,1.037802308
frame_0207,frame_0207_01,interviewee,interviewee,0.680852591
frame_0208,frame_0208_00,interviewer,interviewer,0.989627501
frame_0209,frame_0209_00,interviewer,interviewer,1.123528648
frame_0210,frame_0210_00,interviewer,interviewer,0.956963795
frame_0211,frame_0211_00,interviewer,interviewer,1.019778704
frame_0212,frame_0212_00,interviewer,interviewer,0.906675281
frame_0213,frame_0213_00,interviewee,interviewee,0.670224884
frame_0214,frame_0214_00,interviewee,interviewee,0.863432318
frame_0215,frame_0215_00,interviewee,interviewee,0.798651689
frame_0216,frame_0216_00,interviewee,interviewee,0.549794444
frame_0217,frame_0217_00,interviewee,interviewee,0.594354294
frame_0218,frame_0218_00,interviewee,interviewee,0.581262391
frame_0219,frame_0219_00,interviewee,interviewee,0.574192848
frame_0220,frame_0220_00,interviewee,interviewee,0.744405346
frame_0221,frame_0221_00,interviewee,interviewee,0.484802893
frame_0222,frame_0222_00,interviewee,interviewee,0.623245538
frame_0223,frame_0223_00,interviewee,interviewee,0.562286127
frame_0224,frame_0224_00,interviewee,interviewee,0.576869712
frame_0225,frame_0225_00,interviewee,interviewee,0.745942545
frame_0226,frame_0226_00,interviewee,interviewee,0.694793945
frame_0227,frame_0227_00,interviewee,interviewee,0.737624295
frame_0228,frame_0228_00,interviewee,interviewee,0.69748088
frame_0229,frame_0229_00,interviewee,interviewee,0.859802189
frame_0230,frame_0230_00,interviewee,interviewee,0.664112387
frame_0231,frame_0231_00,interviewer,interviewer,1.051623408
frame_0232,frame_0232_00,interviewer,interviewer,1.163750327
frame_0233,frame_0233_00,interviewer,interviewee,0.983914166
frame_0233,frame_0233_01,interviewee,interviewer,0.601331998
frame_0234,frame_0234_00,interviewer,interviewer,1.009747507
frame_0235,frame_0235_00,interviewer,interviewer,1.059406084
frame_0236,frame_0236_00,interviewer,interviewer,0.995932596
frame_0236,frame_0236_01,unknown,interviewee,
frame_0237,frame_0237_00,interviewer,interviewer,1.08437375
frame_0238,frame_0238_00,interviewee,interviewee,0.808526743
frame_0239,frame_0239_00,interviewer,interviewer,0.992606032
