frame_index,frame_num,frame_timestamp,num_of_rois,roi_num,person_classified,emotion_classified,person_score,angry_prob,disgust_prob,fear_prob,happy_prob,sad_prob,surprise_prob,neutral_prob,entropy,arousal,valence,x,y,w,h
0,frame_0000,0:01:15,0,,,,,,,,,,,,,,,,,,
1,frame_0001,0:01:25,0,,,,,,,,,,,,,,,,,,
2,frame_0002,0:01:35,0,,,,,,,,,,,,,,,,,,
3,frame_0003,0:01:45,0,,,,,,,,,,,,,,,,,,
4,frame_0004,0:01:55,0,,,,,,,,,,,,,,,,,,
5,frame_0005,0:02:05,0,,,,,,,,,,,,,,,,,,
6,frame_0006,0:02:15,0,,,,,,,,,,,,,,,,,,
7,frame_0007,0:02:25,0,,,,,,,,,,,,,,,,,,
8,frame_0008,0:02:35,0,,,,,,,,,,,,,,,,,,
9,frame_0009,0:02:45,0,,,,,,,,,,,,,,,,,,
10,frame_0010,0:02:55,0,,,,,,,,,,,,,,,,,,
11,frame_0011,0:03:05,1,frame_0011_00,interviewer,neutral,0.6924863370121503,17.568325392207456,0.0027777258182303936,0.43191732346507034,0.014259975915516804,19.79779067065827,0.025267875651560644,62.15966198925233,0.9488814919774465,0.029552506948942944,-0.24416081848098942,188.0,76.0,107.0,156.0
12,frame_0012,0:03:15,1,frame_0012_00,interviewee,happy,0.48288774191922157,7.013520376607501e-05,2.7586696302762713e-07,1.0603527901781163e-08,99.93113280163612,0.00044069269482636367,5.5788553787461e-07,0.06834939471564952,0.005734326672160834,0.699516593016806,0.799445927547346,330.0,88.0,85.0,119.0
13,frame_0013,0:03:25,2,frame_0013_00,interviewer,angry,0.7844914601073422,63.608139753341675,1.0556724765187209e-10,5.594924837350845,1.3696731249179805e-08,30.564215779304504,2.0153481748025337e-10,0.23272158578038216,0.8255006179840277,0.298556449362094,-0.6622118218636828,137.0,146.0,38.0,55.0
14,frame_0013,0:03:25,2,frame_0013_01,interviewee,neutral,0.7303130215509869,0.0012944632544531487,1.4243481394338176e-09,0.0017544194633956067,1.1825150810182095,4.143594577908516,0.05031959153711796,94.6205198764801,0.24087069659428412,-0.007874168292166122,-0.01521975622268893,450.0,144.0,33.0,48.0
15,frame_0014,0:03:35,2,frame_0014_00,interviewer,fear,0.7427083178420393,3.551149368286133,3.139984494637815e-07,58.56671929359436,3.0535989292701515e-07,37.85697817802429,2.2154684337083452e-09,0.02515403612051159,0.8016782850751527,0.27984602165001854,-0.6034002301539629,145.0,155.0,38.0,54.0
16,frame_0014,0:03:35,2,frame_0014_01,interviewee,angry,0.769626538714295,99.4654655456543,0.0005337751190381823,0.14060829998925328,0.0021789150196127594,0.3846198786050081,0.0029634231395903043,0.003627082332968712,0.03693064374599264,0.5962791329750416,-0.6993840793042637,452.0,152.0,32.0,46.0
17,frame_0015,0:03:45,2,frame_0015_00,interviewer,sad,0.7354190777826259,0.9975899605506635,1.0860010205607071e-07,1.8732446431067373,0.00022737828194427774,52.521935255642845,0.00013806536257857406,44.60686711113853,0.8188340092285402,-0.19098679226084572,-0.33335183858884704,123.0,148.0,47.0,63.0
18,frame_0015,0:03:45,2,frame_0015_01,interviewee,neutral,0.8360067528693418,0.002064447653538082,3.227502358253698e-11,0.007835584983695298,0.0018753356926026754,3.1799253076314926,0.016854939167387784,96.79144620895386,0.14385100694162006,-0.01250449858643473,-0.019058594047281444,453.0,144.0,34.0,51.0
19,frame_0016,0:03:55,1,frame_0016_00,interviewer,neutral,0.5340742603272481,20.938019454479218,1.8257804990096105e-09,0.17086369916796684,1.0130007943587316e-06,26.83921456336975,2.6655258555940975e-08,52.051907777786255,1.0311550475597389,0.019467311677297018,-0.3086265975587339,215.0,76.0,106.0,145.0
20,frame_0017,0:04:05,1,frame_0017_00,interviewee,neutral,0.6226610137330485,0.35729129264756526,2.1325498822601928e-07,0.16389121676043072,0.016041616161049467,25.02284943785078,0.0006432404149465513,74.43927831181546,0.5985176627134969,-0.09668297360198284,-0.15349057857803694,314.0,95.0,87.0,114.0
21,frame_0018,0:04:15,2,frame_0018_00,interviewer,angry,0.7619439788779631,92.25257635116577,6.253787093214724e-11,0.44381492771208286,8.085067060292772e-08,7.143517583608627,4.688823981857659e-10,0.16009656246751547,0.29725683639578626,0.5280480928364382,-0.6912920288778415,141.0,153.0,40.0,55.0
22,frame_0018,0:04:15,2,frame_0018_01,interviewee,sad,0.918722268496033,2.521321514029593,9.147446540347156e-09,18.624743439241854,1.4591109635369286e-05,61.90896403246904,0.00037559545909518786,16.944582280193703,1.0035264577987548,-0.10213161604212309,-0.5008498763817911,448.0,148.0,34.0,51.0
23,frame_0019,0:04:25,1,frame_0019_00,interviewer,angry,0.7035503284882522,98.01878333091736,0.0027957548809354194,0.21906285546720028,0.0009963829143089242,1.4509311877191067,0.002795253567455802,0.30463128350675106,0.11279718550944415,0.5838801391964806,-0.6961518657821216,197.0,94.0,105.0,153.0
24,frame_0020,0:04:35,1,frame_0020_00,interviewer,angry,0.6772058162351114,48.232317181549405,0.00017937934579857973,0.1240082402964544,0.0021089591642289673,12.327519079742542,0.00030746849433807214,39.31355305748546,0.9853588055748441,0.2409696450525432,-0.4123185382992093,215.0,87.0,105.0,149.0
25,frame_0021,0:04:45,1,frame_0021_00,interviewer,neutral,0.5726594637429353,27.96524131712421,0.0002164101684999754,2.314316019199369,0.005207666360930265,30.923577436974355,0.0018476509993203656,38.78958954935199,1.1745164279456684,0.06034923439227003,-0.39513651289320656,221.0,69.0,106.0,155.0
26,frame_0022,0:04:55,1,frame_0022_00,interviewee,happy,0.5167537407942333,0.3399467095732689,1.082949355191154e-09,4.884138871119603e-07,98.97275567054749,0.1588657614775002,5.122346644070852e-09,0.5284291226416826,0.0674869223684979,0.6942135103684868,0.7884492209109274,324.0,101.0,85.0,116.0
27,frame_0023,0:05:05,1,frame_0023_00,interviewer,neutral,0.6977836366103846,0.002427463732601609,3.5767948846343545e-18,0.02207895740866661,8.217083561972913e-12,4.607031494379044,1.1259783253350641e-10,95.36846280097961,0.1891278627463579,-0.0182590084923016,-0.027791654956338344,224.0,78.0,105.0,139.0
