frame_index,frame_num,frame_timestamp,num_of_rois,roi_num,person_classified,emotion_classified,person_score,angry_prob,disgust_prob,fear_prob,happy_prob,sad_prob,surprise_prob,neutral_prob,entropy,arousal,valence,x,y,w,h
0,frame_0000,0:01:15,0,,,,,,,,,,,,,,,,,,
1,frame_0001,0:01:25,0,,,,,,,,,,,,,,,,,,
2,frame_0002,0:01:35,0,,,,,,,,,,,,,,,,,,
3,frame_0003,0:01:45,0,,,,,,,,,,,,,,,,,,
4,frame_0004,0:01:55,0,,,,,,,,,,,,,,,,,,
5,frame_0005,0:02:05,0,,,,,,,,,,,,,,,,,,
6,frame_0006,0:02:15,0,,,,,,,,,,,,,,,,,,
7,frame_0007,0:02:25,0,,,,,,,,,,,,,,,,,,
8,frame_0008,0:02:35,0,,,,,,,,,,,,,,,,,,
9,frame_0009,0:02:45,1,frame_0009_00,interviewee,neutral,1.1262510912248167,12.736609606338693,0.00012243937458003866,0.5490030350837749,0.020437576566831955,39.67261787326549,0.00012046528198845902,47.021093609463406,1.0143918002320063,-0.0782833985330959,-0.33032286729642585,365.0,123.0,96.0,121.0
10,frame_0010,0:02:55,1,frame_0010_00,interviewee,happy,0.727013475667962,0.15953973634168506,2.632870050450764e-10,2.078068161992519e-07,99.80734586715698,0.023167027393355966,7.713192064218166e-10,0.009947967191692442,0.015055988211635606,0.6995159928401836,0.7972029853729053,331.0,91.0,94.0,129.0
11,frame_0011,0:03:05,1,frame_0011_00,interviewee,sad,0.7077539935206371,6.176329022804382,0.0008796093564270973,0.16809771444323235,6.202290946518295,70.55896765696617,0.007154601314839877,16.886283980165004,0.9023451132194782,-0.2005253002257197,-0.4179559066761764,320.0,113.0,96.0,126.0
12,frame_0012,0:03:15,1,frame_0012_00,interviewee,angry,0.9960357635776081,71.14995546042654,0.010476302747133537,3.0400596508419304,7.01773953543541,17.977968929884966,0.012397072725847972,0.7914017426313008,0.8836992643041867,0.4255230568370089,-0.5680396892521903,361.0,117.0,94.0,127.0
13,frame_0013,0:03:25,1,frame_0013_00,interviewee,sad,0.6574212370742711,0.606656027957797,3.63529567559695e-08,0.37611364386975765,7.660766243589023e-06,92.36627221107483,1.4081815891131555e-05,6.650935113430023,0.3055858699067656,-0.3631921907805145,-0.5607007899664493,318.0,115.0,96.0,128.0
14,frame_0014,0:03:35,1,frame_0014_00,interviewee,neutral,0.6385725123666438,29.4764906167984,0.0001100253825825348,1.7903247848153114,0.0009621892786526587,3.2168596982955933,0.137148832436651,65.3780996799469,0.8296672823346773,0.17762803446190673,-0.2358230185499565,345.0,123.0,95.0,126.0
15,frame_0015,0:03:45,1,frame_0015_00,interviewer,sad,0.7377310595044075,0.0035838515032082796,3.5530816570178425e-10,0.136122468393296,5.779490774848739e-09,99.85124468803406,2.0752579654725878e-07,0.00905293709365651,0.01167943033383003,-0.39843061666263524,-0.5999492890252346,162.0,129.0,110.0,144.0
16,frame_0016,0:03:55,2,frame_0016_00,interviewer,sad,0.816565545581633,0.009183125623008274,1.250568223941871e-16,0.01978368936447065,1.4001881510263228e-12,99.92116093165642,9.59980782231828e-12,0.0498726004193038,0.007120912517844111,-0.3994910591472498,-0.5997099496054368,94.0,133.0,45.0,57.0
17,frame_0016,0:03:55,2,frame_0016_01,interviewee,angry,0.8258058970166625,97.45039343833923,1.191011822498922e-06,0.3039411501958966,1.3890705071389675,0.692378357052803,0.0001573562144585594,0.16406044596806169,0.14716153594440048,0.5937851912259193,-0.6770174859669802,467.0,124.0,40.0,54.0
18,frame_0017,0:04:05,1,frame_0017_00,interviewer,neutral,0.6246549639722154,0.00022612250631937059,1.1720154016163378e-14,0.05014078924432397,2.7596399831963936e-05,0.720670074224472,2.708445689947325e-07,99.22893643379211,0.04707301326854509,-0.0025301426955942935,-0.004626226183780162,170.0,95.0,111.0,139.0
19,frame_0018,0:04:15,1,frame_0018_00,interviewee,happy,0.8684805639294562,0.0013152837960689087,5.526840825620366e-09,1.1458014281490275e-07,99.76001384734943,0.23596961497877658,1.7395670773351024e-11,0.0026946156565930655,0.01710260887486796,0.697384110993088,0.7966550853762512,320.0,109.0,96.0,129.0
20,frame_0019,0:04:25,1,frame_0019_00,interviewee,neutral,0.5499564730591704,20.17592191696167,6.983845537433808e-05,0.00461657764390111,19.220638275146484,23.8526850938797,3.651925908343401e-05,36.746034026145935,1.3501655777346706,0.16022207676522268,-0.13061050003885266,331.0,106.0,104.0,148.0
21,frame_0020,0:04:35,2,frame_0020_00,interviewer,angry,0.7397143021005252,68.77301931381226,4.686738844239535e-10,0.9072377346456051,2.7833627069817624e-08,30.138301849365234,1.1124046996047188e-09,0.1814423012547195,0.6730441939500265,0.2984355728330724,-0.6676843724769129,123.0,132.0,39.0,55.0
22,frame_0020,0:04:35,2,frame_0020_01,interviewee,angry,0.6794588178902419,91.48291349411011,1.3868374892922475e-06,0.001591688305779826,7.75640606880188,0.7456704508513212,9.727448002649908e-06,0.013408799713943154,0.3176415448344527,0.6002208654411054,-0.5828126895413687,464.0,117.0,37.0,57.0
23,frame_0021,0:04:45,2,frame_0021_00,interviewee,sad,0.8049358455513462,4.478026392695142,0.0002575446990186731,0.02993443274720815,0.2841708842908282,93.8138373120025,0.0002444694182094321,1.3935228079828252,0.27769980345798334,-0.3461857252831302,-0.5921362730782579,475.0,110.0,41.0,56.0
24,frame_0021,0:04:45,2,frame_0021_01,interviewer,angry,0.7893315247142985,99.59749579429626,9.060313263531405e-10,0.030257165781222284,4.775299657922005e-05,0.3700057975947857,2.493277459492127e-09,0.0021942249077255838,0.02742919173291384,0.5963170860295073,-0.6995836663127263,94.0,117.0,45.0,57.0
25,frame_0022,0:04:55,1,frame_0022_00,interviewer,neutral,0.5504272579643663,36.02496683597565,0.00017689382048047264,0.47993697226047516,0.00018206591221314739,15.113799273967743,0.0005555427378567401,48.38038384914398,1.030402459967656,0.15906041221055603,-0.345734744887693,199.0,120.0,110.0,144.0
