frame_num,roi_num,person_classified,person_actual,person_score
frame_0001,frame_0001_00,interviewer,interviewer,0.972516947
frame_0002,frame_0002_00,interviewee,interviewee,0.885244029
frame_0003,frame_0003_00,interviewee,interviewee,0.920557895
frame_0004,frame_0004_00,interviewee,interviewee,0.976426887
frame_0005,frame_0005_00,interviewee,interviewee,0.998976249
frame_0005,frame_0005_01,interviewee,interviewer,1.166522572
frame_0006,frame_0006_00,interviewer,interviewer,0.977158698
frame_0007,frame_0007_00,interviewer,interviewer,0.928810766
frame_0008,frame_0008_00,interviewer,interviewer,1.040501714
frame_0009,frame_0009_00,interviewee,interviewee,0.814855153
frame_0010,frame_0010_00,interviewer,interviewer,0.958166168
frame_0011,frame_0011_00,interviewer,interviewer,1.010363488
frame_0011,frame_0011_01,interviewee,interviewee,1.164507432
frame_0012,frame_0012_00,interviewer,interviewer,1.198136924
frame_0013,frame_0013_00,interviewer,interviewer,0.993847701
frame_0014,frame_0014_00,interviewer,interviewer,1.130282401
frame_0015,frame_0015_00,interviewer,interviewer,0.691005537
frame_0016,frame_0016_00,interviewer,interviewer,0.888580431
frame_0017,frame_0017_00,interviewer,interviewer,0.704563114
frame_0018,frame_0018_00,interviewer,interviewer,0.984616741
frame_0019,frame_0019_00,interviewer,interviewer,0.981114912
frame_0019,frame_0019_01,unknown,interviewee,
frame_0020,frame_0020_00,interviewee,interviewer,0.853668042
frame_0020,frame_0020_01,interviewer,interviewee,0.985859904
frame_0021,frame_0021_00,interviewer,interviewer,0.990227452
frame_0022,frame_0022_00,interviewee,interviewee,0.870089707
frame_0023,frame_0023_00,interviewee,interviewer,0.90959031
frame_0024,frame_0024_00,interviewee,interviewee,0.940008586
frame_0024,frame_0024_01,interviewer,interviewer,1.069126725
frame_0025,frame_0025_00,interviewee,interviewee,0.849827454
frame_0025,frame_0025_01,interviewer,interviewer,0.986462752
frame_0026,frame_0026_00,interviewer,interviewer,1.111781859
frame_0027,frame_0027_00,interviewee,interviewee,0.947720012
frame_0028,frame_0028_00,interviewer,interviewer,1.021762294
frame_0029,frame_0029_00,interviewee,interviewee,0.810496685
frame_0030,frame_0030_00,interviewee,interviewee,0.860908314
frame_0031,frame_0031_00,interviewee,interviewee,0.774873952
frame_0032,frame_0032_00,interviewee,interviewee,1.06689851
frame_0033,frame_0033_00,interviewee,interviewee,0.946965414
frame_0034,frame_0034_00,interviewer,interviewer,1.04594591
frame_0035,frame_0035_00,interviewee,interviewee,0.880586141
frame_0036,frame_0036_00,interviewer,interviewer,0.915108923
frame_0037,frame_0037_00,interviewer,interviewer,0.991396404
frame_0038,frame_0038_00,interviewee,interviewee,0.889210934
frame_0039,frame_0039_00,interviewer,interviewer,0.921766402
frame_0040,frame_0040_00,interviewer,interviewer,0.765012991
frame_0041,frame_0041_00,interviewee,interviewee,0.716863021
frame_0042,frame_0042_00,interviewee,interviewee,0.853929302
frame_0043,frame_0043_00,interviewee,interviewee,0.840139079
frame_0044,frame_0044_00,interviewer,interviewer,0.932243371
frame_0045,frame_0045_00,interviewee,interviewee,0.867917623
frame_0046,frame_0046_00,interviewee,interviewee,0.829782107
frame_0047,frame_0047_00,interviewee,interviewee,0.81482455
frame_0048,frame_0048_00,interviewee,interviewee,0.583928247
frame_0049,frame_0049_00,interviewee,interviewee,0.899096701
frame_0050,frame_0050_00,interviewee,interviewee,0.870063391
frame_0051,frame_0051_00,interviewer,interviewer,0.8630448
frame_0052,frame_0052_00,interviewer,interviewer,0.822238656
frame_0053,frame_0053_00,interviewer,interviewer,0.767049715
frame_0054,frame_0054_00,interviewer,interviewer,1.046190938
frame_0055,frame_0055_00,interviewer,interviewer,0.689231789
frame_0056,frame_0056_00,interviewee,interviewee,0.910921082
frame_0057,frame_0057_00,interviewer,interviewer,0.986728112
frame_0058,frame_0058_00,interviewer,interviewer,0.994400685
frame_0059,frame_0059_00,interviewer,interviewer,0.996231968
frame_0060,frame_0060_00,interviewer,interviewer,1.079805489
frame_0061,frame_0061_00,interviewee,interviewee,1.064648777
frame_0061,frame_0061_01,interviewer,interviewer,1.056393079
frame_0062,frame_0062_00,interviewee,interviewee,1.001689175
frame_0062,frame_0062_01,interviewee,interviewer,1.097409967
frame_0063,frame_0063_00,interviewer,interviewer,1.132623811
frame_0064,frame_0064_00,interviewee,interviewee,0.986508208
frame_0064,frame_0064_01,interviewer,interviewer,0.929916272
frame_0065,frame_0065_00,interviewee,interviewee,1.014181803
frame_0066,frame_0066_00,interviewer,interviewer,1.197769737
frame_0067,frame_0067_00,interviewee,interviewee,1.021278829
frame_0067,frame_0067_01,interviewer,interviewer,1.008941656
frame_0068,frame_0068_00,interviewer,interviewer,1.0103937
frame_0069,frame_0069_00,interviewee,interviewee,1.058463894
frame_0070,frame_0070_00,interviewee,interviewee,1.024545299
frame_0070,frame_0070_01,interviewer,interviewer,1.066080778
frame_0071,frame_0071_00,interviewee,interviewee,0.825601256
frame_0072,frame_0072_00,interviewee,interviewee,1.056791057
frame_0072,frame_0072_01,interviewer,interviewer,1.037744558
frame_0073,frame_0073_00,interviewer,interviewer,1.17851253
frame_0073,frame_0073_01,interviewee,interviewee,1.072796223
frame_0074,frame_0074_00,interviewee,interviewee,1.040338403
frame_0074,frame_0074_01,interviewer,interviewer,1.189495327
frame_0075,frame_0075_00,unknown,interviewer,
frame_0076,frame_0076_00,interviewer,interviewer,1.098312806
frame_0076,frame_0076_01,unknown,interviewee,
frame_0077,frame_0077_00,interviewee,interviewee,1.034055162
frame_0078,frame_0078_00,interviewer,interviewer,0.933097548
frame_0079,frame_0079_00,interviewee,interviewee,1.051358186
frame_0079,frame_0079_01,unknown,interviewer,
frame_0080,frame_0080_00,interviewer,interviewer,0.993377279
frame_0081,frame_0081_00,interviewer,interviewer,1.080194618
frame_0081,frame_0081_01,interviewee,interviewee,1.180648146
frame_0082,frame_0082_00,interviewer,interviewer,0.939180935
frame_0083,frame_0083_00,interviewee,interviewee,1.021778426
frame_0084,frame_0084_00,interviewee,interviewee,0.967885126
frame_0085,frame_0085_00,interviewee,interviewee,0.90455309
frame_0086,frame_0086_00,interviewee,interviewee,0.958938534
frame_0087,frame_0087_00,interviewee,interviewee,0.956822191
frame_0088,frame_0088_00,interviewee,interviewee,0.828182445
frame_0089,frame_0089_00,interviewee,interviewee,0.887674223
frame_0089,frame_0089_01,interviewee,interviewer,1.093782117
frame_0092,frame_0092_00,interviewee,interviewee,0.849477959
frame_0093,frame_0093_00,interviewee,interviewee,0.94981734
frame_0094,frame_0094_00,interviewee,interviewee,0.733043852
frame_0095,frame_0095_00,interviewee,interviewee,0.966869105
frame_0096,frame_0096_00,interviewee,interviewee,0.961432135
frame_0097,frame_0097_00,interviewer,interviewer,1.012005881
frame_0097,frame_0097_01,interviewee,interviewee,1.019485565
frame_0098,frame_0098_00,interviewee,interviewee,1.032050386
frame_0098,frame_0098_01,interviewee,interviewer,1.087744818
frame_0099,frame_0099_00,interviewee,interviewee,0.830753899
frame_0100,frame_0100_00,interviewee,interviewee,0.895570107
frame_0101,frame_0101_00,interviewee,interviewee,0.90146225
frame_0102,frame_0102_00,interviewee,interviewee,0.927691262
frame_0103,frame_0103_00,interviewee,interviewee,0.90242696
frame_0104,frame_0104_00,interviewee,interviewee,0.840034405
frame_0105,frame_0105_00,interviewee,interviewee,0.876256261
frame_0106,frame_0106_00,interviewee,interviewee,0.89898305
frame_0107,frame_0107_00,interviewee,interviewee,0.827843757
frame_0108,frame_0108_00,interviewer,interviewer,0.865786465
frame_0109,frame_0109_00,interviewer,interviewer,0.824443896
frame_0110,frame_0110_00,interviewee,interviewee,0.89681184
frame_0111,frame_0111_00,interviewee,interviewee,0.898646113
frame_0112,frame_0112_00,interviewee,interviewee,0.960620463
frame_0113,frame_0113_00,interviewee,interviewee,0.823731218
frame_0114,frame_0114_00,interviewee,interviewee,0.875070729
frame_0115,frame_0115_00,interviewee,interviewee,0.943652413
frame_0116,frame_0116_00,interviewer,interviewer,0.865091026
frame_0117,frame_0117_00,interviewer,interviewer,0.978022071
frame_0118,frame_0118_00,interviewee,interviewee,0.820806925
frame_0119,frame_0119_00,interviewer,interviewer,0.982135084
frame_0120,frame_0120_00,interviewee,interviewee,0.967446497
frame_0121,frame_0121_00,interviewee,interviewee,0.909738771
frame_0122,frame_0122_00,interviewee,interviewee,0.956549452
frame_0123,frame_0123_00,interviewee,interviewee,0.837891873
frame_0124,frame_0124_00,interviewee,interviewee,0.921700275
frame_0125,frame_0125_00,interviewee,interviewer,1.091860374
frame_0125,frame_0125_01,interviewee,interviewee,1.140623467
frame_0126,frame_0126_00,interviewee,interviewee,0.883846185
frame_0127,frame_0127_00,interviewer,interviewer,1.014634711
frame_0128,frame_0128_00,interviewee,interviewer,1.072583042
frame_0128,frame_0128_01,interviewee,interviewee,1.073278108
frame_0129,frame_0129_00,interviewer,interviewer,1.04813249
frame_0129,frame_0129_01,interviewee,interviewee,1.043151911
frame_0130,frame_0130_00,interviewee,interviewee,1.009829061
frame_0130,frame_0130_01,interviewer,interviewer,1.016561139
frame_0131,frame_0131_00,interviewee,interviewee,1.049074469
frame_0132,frame_0132_00,interviewee,interviewee,0.748311604
frame_0133,frame_0133_00,interviewee,interviewee,0.856457318
frame_0134,frame_0134_00,interviewee,interviewee,0.836780575
frame_0135,frame_0135_00,interviewee,interviewee,0.897725319
frame_0136,frame_0136_00,interviewee,interviewee,0.903948521
frame_0137,frame_0137_00,interviewer,interviewer,0.973836
frame_0137,frame_0137_01,unknown,interviewee,
frame_0138,frame_0138_00,interviewer,interviewer,0.989351412
frame_0139,frame_0139_00,interviewee,interviewee,0.826993469
frame_0140,frame_0140_00,interviewee,interviewee,0.77394985
frame_0141,frame_0141_00,interviewee,interviewee,0.846106364
frame_0142,frame_0142_00,interviewee,interviewee,0.878108852
frame_0143,frame_0143_00,interviewee,interviewee,1.020351187
frame_0143,frame_0143_01,interviewer,interviewer,1.061954048
frame_0144,frame_0144_00,interviewer,interviewer,0.772358402
frame_0145,frame_0145_00,interviewee,interviewee,0
frame_0146,frame_0146_00,interviewee,interviewee,0.92022164
frame_0147,frame_0147_00,interviewee,interviewee,0.811273102
frame_0148,frame_0148_00,interviewer,interviewer,0.822428234
frame_0149,frame_0149_00,interviewee,interviewee,0.882045396
frame_0150,frame_0150_00,interviewee,interviewee,0.902251579
frame_0151,frame_0151_00,interviewee,interviewee,0.808429446
frame_0152,frame_0152_00,interviewee,interviewee,0.731786036
frame_0153,frame_0153_00,interviewee,interviewee,0.812406737
frame_0154,frame_0154_00,interviewee,interviewee,0.957544954
frame_0155,frame_0155_00,interviewee,interviewee,0.899991026
frame_0156,frame_0156_00,interviewee,interviewee,1.027864613
frame_0157,frame_0157_00,interviewee,interviewee,0.920892658
frame_0158,frame_0158_00,interviewee,interviewee,0.942911753
frame_0159,frame_0159_00,interviewee,interviewee,0.798651907
frame_0160,frame_0160_00,interviewee,interviewee,0.727892309
frame_0161,frame_0161_00,interviewee,interviewee,0.931537622
frame_0164,frame_0164_00,interviewee,interviewee,0
frame_0164,frame_0164_01,interviewer,interviewer,1.097308205
frame_0165,frame_0165_00,interviewee,interviewee,0.990864881
frame_0165,frame_0165_01,interviewer,interviewer,1.121151267
frame_0166,frame_0166_00,interviewer,interviewer,1.06601351
frame_0167,frame_0167_00,interviewer,interviewer,0.918259163
frame_0168,frame_0168_00,interviewer,interviewer,0.772537333
frame_0169,frame_0169_00,interviewer,interviewer,0.709288084
frame_0170,frame_0170_00,interviewer,interviewer,0.800718939
frame_0171,frame_0171_00,interviewer,interviewer,0.952192627
frame_0172,frame_0172_00,interviewer,interviewer,0.807636008
frame_0173,frame_0173_00,interviewer,interviewer,0.774888514
frame_0174,frame_0174_00,interviewee,interviewee,0.925102884
frame_0174,frame_0174_01,interviewee,interviewer,1.162304888
frame_0175,frame_0175_00,interviewer,interviewer,0.901617919
frame_0176,frame_0176_00,interviewer,interviewer,0.659599928
frame_0177,frame_0177_00,interviewer,interviewer,0.916074585
frame_0178,frame_0178_00,interviewer,interviewer,1.136917539
frame_0179,frame_0179_00,interviewer,interviewer,0.747813787
frame_0180,frame_0180_00,interviewer,interviewer,0.919618859
frame_0181,frame_0181_00,interviewer,interviewer,0.778423255
frame_0182,frame_0182_00,interviewer,interviewer,1.041502415
frame_0183,frame_0183_00,interviewee,interviewee,0.929745171
frame_0183,frame_0183_01,interviewee,interviewer,1.110702429
frame_0184,frame_0184_00,interviewer,interviewer,1.11045831
frame_0184,frame_0184_01,interviewee,interviewee,0.976525331
frame_0185,frame_0185_00,interviewer,interviewer,0.779955556
frame_0186,frame_0186_00,interviewer,interviewer,0.962928781
frame_0187,frame_0187_00,interviewer,interviewer,0.76168075
frame_0188,frame_0188_00,interviewer,interviewer,0.824744504
frame_0189,frame_0189_00,interviewee,interviewer,1.170325548
frame_0189,frame_0189_01,interviewee,interviewee,0.997200552
frame_0190,frame_0190_00,interviewer,interviewer,1.077901721
frame_0190,frame_0190_01,interviewee,interviewee,0.745510511
frame_0191,frame_0191_00,interviewer,interviewer,0.931457803
frame_0192,frame_0192_00,interviewee,interviewee,1.105661651
frame_0192,frame_0192_01,interviewer,interviewer,1.049968531
frame_0193,frame_0193_00,interviewee,interviewee,0.936795999
frame_0194,frame_0194_00,interviewee,interviewer,1.146448023
frame_0194,frame_0194_01,interviewee,interviewee,0.989294373
frame_0195,frame_0195_00,interviewee,interviewee,0.888495707
frame_0196,frame_0196_00,interviewer,interviewer,1.107098323
frame_0197,frame_0197_00,interviewer,interviewer,1.017002407
frame_0199,frame_0199_00,interviewer,interviewer,0.875424119
frame_0200,frame_0200_00,interviewee,interviewee,0.839794758
frame_0201,frame_0201_00,interviewer,interviewer,0.9118657
frame_0202,frame_0202_00,interviewer,interviewer,0.732677401
frame_0203,frame_0203_00,interviewee,interviewee,1.020018078
frame_0203,frame_0203_01,interviewer,interviewer,1.144203823
frame_0204,frame_0204_00,interviewer,interviewer,0.871266434
frame_0205,frame_0205_00,interviewer,interviewer,0.818363012
frame_0206,frame_0206_00,interviewer,interviewer,0.768000999
frame_0207,frame_0207_00,interviewer,interviewer,1.098129139
frame_0208,frame_0208_00,interviewee,interviewee,0.678775973
frame_0209,frame_0209_00,interviewee,interviewee,0.857346398
frame_0210,frame_0210_00,interviewee,interviewee,0.828635205
frame_0211,frame_0211_00,interviewee,interviewee,0.968049011
frame_0212,frame_0212_00,interviewer,interviewer,1.005547744
frame_0213,frame_0213_00,interviewer,interviewer,0.767218066
frame_0214,frame_0214_00,interviewer,interviewer,1.014397652
frame_0215,frame_0215_00,interviewer,interviewer,1.006877267
frame_0216,frame_0216_00,interviewer,interviewer,1.037301252
frame_0217,frame_0217_00,interviewer,interviewer,1.152126694
frame_0218,frame_0218_00,interviewer,interviewer,0.644395361
frame_0219,frame_0219_00,interviewer,interviewer,0.860811317
frame_0220,frame_0220_00,interviewer,interviewer,1.177274226
frame_0221,frame_0221_00,interviewer,interviewer,1.016109694
frame_0221,frame_0221_01,interviewee,interviewee,1.023819786
frame_0222,frame_0222_00,interviewer,interviewer,1.041689876
frame_0223,frame_0223_00,interviewee,interviewee,0.946258339
frame_0226,frame_0226_00,interviewee,interviewee,0.959134715
frame_0227,frame_0227_00,interviewer,interviewer,0.865824856
