frame_index,frame_num,frame_timestamp,num_of_rois,roi_num,person_classified,emotion_classified,person_score,angry_prob,disgust_prob,fear_prob,happy_prob,sad_prob,surprise_prob,neutral_prob,entropy,arousal,valence,x,y,w,h
0,frame_0000,0:01:15,0,,,,,,,,,,,,,,,,,,
1,frame_0001,0:01:25,0,,,,,,,,,,,,,,,,,,
2,frame_0002,0:01:35,0,,,,,,,,,,,,,,,,,,
3,frame_0003,0:01:45,0,,,,,,,,,,,,,,,,,,
4,frame_0004,0:01:55,0,,,,,,,,,,,,,,,,,,
5,frame_0005,0:02:05,0,,,,,,,,,,,,,,,,,,
6,frame_0006,0:02:15,0,,,,,,,,,,,,,,,,,,
7,frame_0007,0:02:25,0,,,,,,,,,,,,,,,,,,
8,frame_0008,0:02:35,0,,,,,,,,,,,,,,,,,,
9,frame_0009,0:02:45,0,,,,,,,,,,,,,,,,,,
10,frame_0010,0:02:55,0,,,,,,,,,,,,,,,,,,
11,frame_0011,0:03:05,0,,,,,,,,,,,,,,,,,,
12,frame_0012,0:03:15,1,frame_0012_00,interviewee,neutral,0.8791914586222032,19.486714899539948,1.9851614752042224e-05,0.10871174745261669,2.2351667284965515,4.005081579089165,0.005908162347623147,74.1584062576294,0.7622222341981457,0.11735443726615244,-0.14318493673997068,368.0,91.0,97.0,148.0
13,frame_0013,0:03:25,2,frame_0013_00,interviewer,neutral,0.8977393382989062,0.10409835882057443,1.961620075296849e-13,5.942763424782345,1.7151501284086793e-06,22.04995041490192,7.197589665569265e-07,71.90318442545123,0.7454501901629224,-0.045975849769084615,-0.16868495494961408,134.0,130.0,44.0,61.0
14,frame_0013,0:03:25,2,frame_0013_01,interviewee,happy,0.8863301777796175,0.019501546921674162,3.3861773829357844e-06,0.00010378430488344748,99.763023853302,0.21731120068579912,1.0632077900377124e-10,5.4441744623545674e-05,0.017380217614033418,0.6975896681014178,0.7966631663852038,506.0,121.0,39.0,61.0
15,frame_0014,0:03:35,1,frame_0014_00,interviewer,fear,0.9201881932443592,0.09495985060024843,1.627338156760387e-13,93.6374977499252,2.905266223261848e-07,5.459126273601943,0.00011644852472610903,0.8082882436720744,0.2658694942240948,0.6341966718805547,-0.5952439949770537,231.0,75.0,115.0,151.0
16,frame_0015,0:03:45,1,frame_0015_00,interviewer,sad,1.1204393558238255,0.0492984050932321,9.906339958596167e-14,2.5428963478145805,2.3039460602582576e-07,78.71674172382008,8.523544357934901e-10,18.69106255120412,0.5989787598323405,-0.2967709004104376,-0.48790291541889497,214.0,101.0,116.0,152.0
17,frame_0016,0:03:55,1,frame_0016_00,interviewer,sad,0.9124374417857969,2.7330446988344193,9.139776580013859e-06,6.85054212808609,0.0009183656402456108,83.15067887306213,0.04226981836836785,7.222535461187363,0.6286587839196158,-0.267906037876881,-0.5589622766785709,278.0,72.0,112.0,161.0
18,frame_0017,0:04:05,1,frame_0017_00,interviewer,neutral,0.9970433931332593,0.6545494461596673,6.838898119527651e-16,1.0145769176391461,2.205477315429723e-07,1.888338623840973,1.900377406492437e-07,96.44253296345079,0.18938472531983092,0.0034759836692041836,-0.02199933684746557,253.0,96.0,113.0,152.0
19,frame_0018,0:04:15,1,frame_0018_00,interviewer,neutral,1.0332586489521403,1.5211991034448147,3.778600070727385e-17,0.5524827633053064,1.8105761031075862e-10,16.30229353904724,2.87301150751762e-10,81.62403106689453,0.5538294658536562,-0.05221460018881713,-0.11177705153563132,239.0,97.0,109.0,158.0
20,frame_0019,0:04:25,1,frame_0019_00,interviewee,neutral,0.7767439753547591,15.95049649477005,4.331547620584075e-08,0.0012620204870472662,0.8059627376496792,5.014197528362274,9.84500925227394e-07,78.22808027267456,0.6739493952351702,0.08129677016808211,-0.13529852722049346,307.0,86.0,93.0,135.0
21,frame_0020,0:04:35,1,frame_0020_00,interviewee,neutral,0.9472104857254932,4.903114214539528,0.00010132023362530163,0.0019105056708212942,34.42792892456055,5.01052550971508,0.010608189040794969,55.64581751823425,0.9923135670472838,0.2504706287330236,0.2110687393169201,382.0,92.0,100.0,150.0
22,frame_0021,0:04:45,1,frame_0021_00,interviewee,happy,0.9818462028671655,0.0005357469809593696,5.2718749177578565e-08,1.0780003227569575e-08,99.97248649433175,0.000655490060087865,1.1981762963204635e-06,0.026323342285765248,0.002588304607664227,0.6998080078009942,0.7997722131444208,398.0,87.0,101.0,151.0
23,frame_0022,0:04:55,1,frame_0022_00,interviewee,neutral,0.7572275069330082,15.961015224456787,7.358289672021456e-09,0.0008366682777705137,0.00022336587335303193,5.8912985026836395,1.5921578722100094e-06,78.14662456512451,0.652535221722076,0.07220833033440187,-0.1470781243528557,383.0,90.0,90.0,136.0
24,frame_0023,0:05:05,1,frame_0023_00,interviewee,neutral,0.5615820080008155,15.188582241535187,2.1196479901147702e-10,0.0002630245489854133,1.752305962554601e-05,2.495528571307659,5.8390398072205585e-08,82.31560587882996,0.5385802052698896,0.08115134346499984,-0.12129468484933134,363.0,92.0,92.0,138.0
25,frame_0024,0:05:15,1,frame_0024_00,interviewee,angry,0.669422152531821,93.55786519552885,4.451611526081592e-06,0.002509598262860833,0.0007739198723000067,5.350337657292169,0.0001361801488661472,1.088363361255722,0.2685340998022083,0.539969927966976,-0.6870154349837388,368.0,92.0,91.0,140.0
26,frame_0025,0:05:25,1,frame_0025_00,interviewee,angry,0.546544711740336,68.2438850402832,6.554930376267976e-07,0.0019404167687753215,7.665083557367325,20.08029818534851,2.091878892329646e-07,4.008791223168373,0.9091611552187564,0.38281128895924,-0.5368799621874473,340.0,95.0,92.0,138.0
27,frame_0026,0:05:35,1,frame_0026_00,interviewee,neutral,0.9293236620602432,19.97569650411606,4.4847494606869986e-07,0.02272837737109512,0.0001385256268804369,13.26749473810196,3.395485137502874e-06,66.73393845558167,0.8615591202269495,0.06694429690258027,-0.2195700955740198,372.0,99.0,92.0,139.0
28,frame_0027,0:05:45,1,frame_0027_00,interviewee,angry,0.9084899260134062,97.84200761818977,2.585325151291034e-07,0.003829662911777247,6.2603014685466715e-06,1.6916128029361728,7.925379698049589e-06,0.4625366620763137,0.11561329441913656,0.5803125101385218,-0.6950666281482131,368.0,100.0,90.0,139.0
