frame_index,frame_num,frame_timestamp,num_of_rois,roi_num,person_classified,emotion_classified,person_score,angry_prob,disgust_prob,fear_prob,happy_prob,sad_prob,surprise_prob,neutral_prob,entropy,arousal,valence,x,y,w,h
0,frame_0000,0:01:15,0,,,,,,,,,,,,,,,,,,
1,frame_0001,0:01:25,0,,,,,,,,,,,,,,,,,,
2,frame_0002,0:01:35,0,,,,,,,,,,,,,,,,,,
3,frame_0003,0:01:45,0,,,,,,,,,,,,,,,,,,
4,frame_0004,0:01:55,0,,,,,,,,,,,,,,,,,,
5,frame_0005,0:02:05,0,,,,,,,,,,,,,,,,,,
6,frame_0006,0:02:15,0,,,,,,,,,,,,,,,,,,
7,frame_0007,0:02:25,0,,,,,,,,,,,,,,,,,,
8,frame_0008,0:02:35,0,,,,,,,,,,,,,,,,,,
9,frame_0009,0:02:45,0,,,,,,,,,,,,,,,,,,
10,frame_0010,0:02:55,0,,,,,,,,,,,,,,,,,,
11,frame_0011,0:03:05,0,,,,,,,,,,,,,,,,,,
12,frame_0012,0:03:15,1,frame_0012_00,unknown,,,,,,,,,,,,,317.0,162.0,91.0,115.0
13,frame_0013,0:03:25,1,frame_0013_00,interviewer,fear,1.0522172763207858,0.01047086188918911,6.03250392347543e-10,64.31260704994202,0.0004319166237110039,14.145740866661072,0.0002691883537409012,21.530485153198242,0.8922326395425135,0.3936732879792905,-0.47081885145066094,295.0,99.0,103.0,145.0
14,frame_0014,0:03:35,2,frame_0014_00,interviewee,angry,0.720689292319752,98.60613933838245,2.8529361908067824e-06,0.31972005540699094,7.228854177583514e-05,1.067424163515816,0.0003141328721421923,0.006332241550798956,0.08133340459741985,0.5896082074056584,-0.6985640258129445,437.0,129.0,33.0,48.0
15,frame_0014,0:03:35,2,frame_0014_01,interviewer,fear,1.0552304694273198,7.96418486714856e-07,1.6888248005992823e-17,92.81201362609863,5.237997413587436e-06,7.1879856288433075,2.396734144483048e-07,5.168539554678553e-09,0.25847575444702126,0.6209321962291973,-0.599999958241908,155.0,147.0,31.0,51.0
16,frame_0015,0:03:45,1,frame_0015_00,interviewer,happy,1.0240423499927604,0.6018790882080793,2.903428365785832e-10,0.0004976605396223022,99.39694404602051,0.0005113538009027252,4.8560974619249464e-05,0.00012067067700627376,0.036932214889330316,0.6993917095486337,0.7909565389065305,264.0,96.0,105.0,149.0
17,frame_0016,0:03:55,1,frame_0016_00,interviewer,neutral,0.876782787928587,0.10002311915297027,1.6080106955189876e-09,2.952278581397449,3.131752466395055e-06,6.3075099174684235,5.782943961995457e-05,90.6401271009521,0.37429321795899784,-0.003963466322565471,-0.05625863646674389,261.0,107.0,106.0,140.0
18,frame_0017,0:04:05,1,frame_0017_00,interviewer,sad,1.0435071138835537,0.7006287574768066,3.217232795275915e-11,28.971537947654724,1.6406965785975558e-07,68.63346695899963,2.5943153181273715e-08,1.6943689435720444,0.7210970271882973,-0.06752932830142527,-0.5905344293261591,270.0,110.0,103.0,144.0
19,frame_0018,0:04:15,1,frame_0018_00,interviewer,neutral,0.8769400549240415,7.731548520142017,0.00040234812992223477,0.8791773463276212,0.02578477999153376,6.5874576166322685,0.05595597819204889,84.71967164043527,0.5655705945710533,0.026823050408483266,-0.09849336370296242,267.0,87.0,108.0,142.0
20,frame_0019,0:04:25,1,frame_0019_00,interviewer,neutral,0.7971160733576235,3.157662972807884,2.488222428098652e-06,3.4349102526903152,0.01173774799099192,31.05752468109131,0.00010226183349004714,62.33806014060974,0.8837548433557965,-0.08115675932341358,-0.22896395679864004,235.0,81.0,108.0,153.0
21,frame_0020,0:04:35,1,frame_0020_00,interviewer,neutral,0.9988161300770511,5.46196810901165,1.0963294820045232e-12,1.0276502929627895,2.926386466484132e-07,37.070733308792114,9.724420158008229e-08,56.439656019210815,0.896546361102933,-0.10831756970393161,-0.26682407564353267,262.0,98.0,105.0,148.0
22,frame_0021,0:04:45,1,frame_0021_00,interviewer,fear,1.0580722018052118,16.925983130931854,2.2870689520004817e-05,62.86049485206604,0.0002570730430306867,20.155952870845795,1.2153273587500735e-05,0.057274632854387164,0.9196370161901527,0.4609575166162287,-0.616578623151382,253.0,110.0,102.0,142.0
23,frame_0022,0:04:55,1,frame_0022_00,interviewee,angry,0.7942074802214609,97.38098367339275,5.02536579924515e-12,0.0009244801372794702,1.5013822192209637e-07,2.1044490250616685,9.19079054354156e-06,0.5136327658523777,0.13428379415976652,0.5758746518783778,-0.6942990887807101,323.0,112.0,91.0,121.0
24,frame_0023,0:05:05,1,frame_0023_00,interviewer,neutral,0.8785614093462207,0.0014449306945607532,2.1399345959459208e-23,0.806115660816431,1.6885685829182845e-11,0.058045051991939545,1.1658219944976622e-07,99.13439750671387,0.05196529354005276,0.005419299934690419,-0.0051950783252482655,251.0,107.0,104.0,147.0
25,frame_0024,0:05:15,1,frame_0024_00,interviewer,neutral,0.8210163499485249,0.7894214242696762,1.954869252585034e-09,2.1907400339841843,0.0002800761876642355,4.544486105442047,7.480895902745033e-06,92.47506260871887,0.3347905117831206,0.001895784748084637,-0.04593503628704428,243.0,96.0,105.0,147.0
26,frame_0025,0:05:25,1,frame_0025_00,interviewer,neutral,0.933106658238422,0.7277251189336251,5.0688557937185445e-11,13.993697702509028,3.613862633608825e-05,0.8274235324516017,9.776823063233566e-05,84.45101883715503,0.4934323644305771,0.09901357561774,-0.09402012306072074,246.0,97.0,100.0,148.0
27,frame_0026,0:05:35,1,frame_0026_00,interviewer,neutral,0.9822731983034141,0.009944457539459163,6.6572817603896566e-12,9.137771679428615,2.6330251504459192e-08,28.10985706927096,1.6069884838942066e-06,62.74242249221533,0.868751977909809,-0.04841534673560719,-0.2235553770564243,240.0,111.0,105.0,145.0
28,frame_0027,0:05:45,1,frame_0027_00,interviewer,sad,0.8256762340731241,1.1400211602449417,4.3728773380102837e-08,7.764556258916855,6.975297672795477e-07,81.90258145332336,1.4305524542734815e-07,9.19284075498581,0.6323569246305283,-0.26641829888106916,-0.5459829685487982,226.0,105.0,104.0,144.0
