frame_num,roi_num,person_classified,person_actual,person_score
frame_0006,frame_0006_00,interviewee,interviewee,0.885529808
frame_0007,frame_0007_00,interviewer,interviewer,0.648335098
frame_0008,frame_0008_00,interviewer,interviewer,0.681367228
frame_0009,frame_0009_00,interviewee,interviewee,0.623160069
frame_0010,frame_0010_00,interviewee,interviewee,0.71368675
frame_0011,frame_0011_00,interviewer,interviewer,0.821416986
frame_0011,frame_0011_01,interviewee,interviewee,0
frame_0012,frame_0012_00,interviewer,interviewer,0.760805688
frame_0013,frame_0013_00,interviewee,interviewee,0.837085458
frame_0014,frame_0014_00,interviewee,interviewee,0.555452665
frame_0015,frame_0015_00,interviewee,interviewee,0.727158455
frame_0016,frame_0016_00,interviewer,interviewer,0.625512555
frame_0017,frame_0017_00,interviewee,interviewee,0.665547281
frame_0018,frame_0018_00,interviewer,interviewer,0.617637118
frame_0019,frame_0019_00,interviewee,interviewee,0.612238152
frame_0020,frame_0020_00,interviewee,interviewee,0.584279215
frame_0021,frame_0021_00,interviewee,interviewee,0.544839482
frame_0022,frame_0022_00,interviewer,interviewer,0.688661453
frame_0022,frame_0022_01,interviewee,interviewee,0.724168077
frame_0023,frame_0023_00,interviewee,interviewee,0.592253035
frame_0024,frame_0024_00,interviewee,interviewee,0.588069753
frame_0025,frame_0025_00,interviewer,interviewer,0.704652231
frame_0026,frame_0026_00,interviewer,interviewer,0.552520306
frame_0027,frame_0027_00,interviewee,interviewee,0.596466916
frame_0028,frame_0028_00,interviewee,interviewee,0.712776638
frame_0029,frame_0029_00,interviewer,interviewer,0.671310802
frame_0030,frame_0030_00,interviewer,interviewer,0.603843502
frame_0031,frame_0031_00,interviewer,interviewer,0.685163914
frame_0032,frame_0032_00,interviewer,interviewer,0.564446101
frame_0033,frame_0033_00,interviewee,interviewee,0.637614113
frame_0034,frame_0034_00,interviewer,interviewer,0.62907851
frame_0034,frame_0034_01,interviewee,interviewee,0.835322344
frame_0035,frame_0035_00,interviewer,interviewer,0.747545276
frame_0035,frame_0035_01,interviewee,interviewee,0.615507761
frame_0036,frame_0036_00,interviewee,interviewee,0.699537553
frame_0037,frame_0037_00,interviewee,interviewee,0.772981131
frame_0038,frame_0038_00,interviewer,interviewer,0.659836322
frame_0039,frame_0039_00,interviewer,interviewer,0.609197296
frame_0040,frame_0040_00,interviewer,interviewer,0.707970085
frame_0041,frame_0041_00,interviewer,interviewer,0.613458186
frame_0042,frame_0042_00,interviewee,interviewee,0.740644341
frame_0043,frame_0043_00,interviewee,interviewee,0.460199576
frame_0044,frame_0044_00,interviewer,interviewer,0.755172836
frame_0044,frame_0044_01,interviewee,interviewee,0.745907814
frame_0045,frame_0045_00,interviewer,interviewer,0.596970153
frame_0046,frame_0046_00,interviewer,interviewer,0.6268315
frame_0047,frame_0047_00,interviewer,interviewer,0.641037605
frame_0048,frame_0048_00,interviewee,interviewee,0.512650543
frame_0049,frame_0049_00,interviewee,interviewee,0.51763411
frame_0050,frame_0050_00,interviewer,interviewer,0.651815752
frame_0050,frame_0050_01,interviewee,interviewee,0.671970544
frame_0051,frame_0051_00,interviewee,interviewee,0.761346648
frame_0052,frame_0052_00,interviewer,interviewer,0.711786265
frame_0053,frame_0053_00,interviewee,interviewee,0.55836319
frame_0054,frame_0054_00,interviewer,interviewer,0.655772713
frame_0055,frame_0055_00,interviewee,interviewee,0.622003089
frame_0056,frame_0056_00,interviewee,interviewee,0.608046012
frame_0057,frame_0057_00,interviewee,interviewee,0.438138534
frame_0058,frame_0058_00,interviewer,interviewer,0.581679474
frame_0059,frame_0059_00,interviewee,interviewee,0.534186893
frame_0060,frame_0060_00,interviewee,interviewee,0.634922734
frame_0061,frame_0061_00,interviewer,interviewer,0.617876921
frame_0062,frame_0062_00,interviewee,interviewee,0.603062601
frame_0063,frame_0063_00,interviewer,interviewer,0.672667702
frame_0064,frame_0064_00,interviewee,interviewee,0.709081562
frame_0065,frame_0065_00,interviewer,interviewer,0.693284519
frame_0066,frame_0066_00,interviewee,interviewee,0.527393025
frame_0067,frame_0067_00,interviewer,interviewer,0.602285812
frame_0068,frame_0068_00,interviewer,interviewer,0.642934267
frame_0069,frame_0069_00,interviewee,interviewee,0.626546331
frame_0070,frame_0070_00,interviewer,interviewer,0.705151476
frame_0071,frame_0071_00,interviewee,interviewee,0.738641007
frame_0072,frame_0072_00,interviewer,interviewer,0.670584486
frame_0073,frame_0073_00,interviewee,interviewee,0.6115885
frame_0074,frame_0074_00,interviewee,interviewee,0.569962631
frame_0075,frame_0075_00,interviewer,interviewer,0.592233394
frame_0076,frame_0076_00,interviewee,interviewee,0.664247076
frame_0077,frame_0077_00,interviewer,interviewer,0.667595329
frame_0078,frame_0078_00,interviewer,interviewer,0.550710481
frame_0079,frame_0079_00,interviewer,interviewer,0.617149814
frame_0080,frame_0080_00,interviewee,interviewee,0.743583994
frame_0081,frame_0081_00,interviewer,interviewer,0.655122266
frame_0082,frame_0082_00,interviewee,interviewee,0.647770568
frame_0083,frame_0083_00,interviewee,interviewee,0.658641726
frame_0084,frame_0084_00,interviewer,interviewer,0.709409226
frame_0085,frame_0085_00,interviewee,interviewee,0.573744221
frame_0086,frame_0086_00,interviewee,interviewee,0.603290653
frame_0087,frame_0087_00,interviewer,interviewer,0.773056512
frame_0087,frame_0087_01,interviewee,interviewee,0.733616658
frame_0088,frame_0088_00,interviewee,interviewee,0.712017258
frame_0088,frame_0088_01,interviewer,interviewer,0.709570165
frame_0089,frame_0089_00,interviewer,interviewer,0.701826231
frame_0090,frame_0090_00,interviewee,interviewee,0.594295794
frame_0091,frame_0091_00,interviewee,interviewee,0.612252887
frame_0092,frame_0092_00,interviewee,interviewee,0.579940544
frame_0093,frame_0093_00,interviewee,interviewee,0.69857867
frame_0094,frame_0094_00,interviewee,interviewee,0.601384156
frame_0095,frame_0095_00,interviewer,interviewer,0.676439013
frame_0096,frame_0096_00,interviewee,interviewee,0.620976182
frame_0097,frame_0097_00,interviewee,interviewee,0.585597285
frame_0098,frame_0098_00,interviewee,interviewee,0.829006729
frame_0098,frame_0098_01,interviewer,interviewer,0.745719722
frame_0099,frame_0099_00,interviewee,interviewee,0.496156002
frame_0100,frame_0100_00,interviewer,interviewer,0.519927396
frame_0101,frame_0101_00,interviewer,interviewer,0.655656946
