frame_num,roi_num,person_classified,person_actual,person_score
frame_0010,frame_0010_00,interviewer,interviewer,0.605597742
frame_0011,frame_0011_00,interviewer,interviewer,0.71717921
frame_0012,frame_0012_00,interviewer,interviewer,0.647999346
frame_0013,frame_0013_00,interviewee,interviewee,0.47008403
frame_0014,frame_0014_00,interviewer,interviewer,0.583425274
frame_0015,frame_0015_00,interviewer,interviewer,0.613234277
frame_0016,frame_0016_00,interviewee,interviewee,0.616111325
frame_0017,frame_0017_00,interviewee,interviewee,0.497212245
frame_0018,frame_0018_00,interviewee,interviewee,0.633211189
frame_0019,frame_0019_00,interviewee,interviewee,0.401788087
frame_0020,frame_0020_00,interviewee,interviewee,0.642442046
frame_0021,frame_0021_00,interviewee,interviewee,0.632897584
frame_0022,frame_0022_00,interviewer,interviewer,0.594919315
frame_0023,frame_0023_00,interviewee,interviewee,0.550391826
frame_0024,frame_0024_00,interviewer,interviewer,0.66194229
frame_0025,frame_0025_00,interviewee,interviewee,0.45581817
frame_0026,frame_0026_00,interviewee,interviewee,0.711666695
frame_0027,frame_0027_00,interviewee,interviewee,0.443427011
frame_0028,frame_0028_00,interviewee,interviewee,0.587652936
frame_0029,frame_0029_00,interviewee,interviewee,0.505146177
frame_0030,frame_0030_00,interviewee,interviewee,0.501541166
frame_0031,frame_0031_00,interviewee,interviewee,0.455239369
frame_0032,frame_0032_00,interviewee,interviewee,0.494891697
frame_0033,frame_0033_00,interviewer,interviewer,0.689251616
frame_0034,frame_0034_00,interviewee,interviewee,0.583522138
frame_0035,frame_0035_00,interviewee,interviewee,0.493580749
frame_0036,frame_0036_00,interviewee,interviewee,0.612951086
frame_0037,frame_0037_00,interviewer,interviewer,0.745559989
frame_0038,frame_0038_00,interviewer,interviewer,0.782125652
frame_0039,frame_0039_00,interviewer,interviewer,0.711823664
frame_0040,frame_0040_00,interviewee,interviewee,0.525623716
frame_0044,frame_0044_00,unknown,interviewer,
frame_0045,frame_0045_00,interviewer,interviewer,0.713791374
frame_0046,frame_0046_00,interviewee,interviewee,0.661753267
frame_0047,frame_0047_00,interviewee,interviewee,0.641871603
frame_0048,frame_0048_00,interviewee,interviewee,0.629354741
frame_0049,frame_0049_00,interviewee,interviewee,0.566881007
frame_0050,frame_0050_00,interviewer,interviewer,0.570163455
frame_0051,frame_0051_00,interviewer,interviewer,0.808360121
frame_0052,frame_0052_00,interviewer,interviewer,0.887010054
frame_0053,frame_0053_00,interviewee,interviewee,0.349270024
frame_0054,frame_0054_00,interviewee,interviewee,0.47789746
frame_0055,frame_0055_00,interviewee,interviewee,0.669823697
frame_0056,frame_0056_00,interviewer,interviewer,0.553432029
frame_0057,frame_0057_00,interviewee,interviewee,0.604241051
frame_0058,frame_0058_00,interviewer,interviewer,0.799413695
frame_0059,frame_0059_00,interviewee,interviewee,0.514153323
frame_0060,frame_0060_00,interviewee,interviewee,0.618714276
frame_0061,frame_0061_00,interviewer,interviewer,0.683810896
frame_0062,frame_0062_00,interviewer,interviewer,0.697859754
frame_0063,frame_0063_00,interviewer,interviewer,0.56483694
frame_0064,frame_0064_00,interviewee,interviewee,0.618994384
frame_0065,frame_0065_00,interviewee,interviewee,0.512296048
frame_0066,frame_0066_00,interviewee,interviewee,0.515642906
frame_0067,frame_0067_00,interviewer,interviewer,0.676252289
frame_0068,frame_0068_00,interviewee,interviewee,0.526635301
frame_0069,frame_0069_00,interviewee,interviewee,0.468464789
frame_0070,frame_0070_00,interviewee,interviewee,0.546060813
frame_0071,frame_0071_00,interviewee,interviewee,0.353488596
frame_0072,frame_0072_00,interviewer,interviewer,0.716770985
frame_0073,frame_0073_00,interviewer,interviewer,0.758817142
frame_0074,frame_0074_00,interviewee,interviewee,0.490392337
frame_0075,frame_0075_00,interviewer,interviewer,0.818454539
frame_0075,frame_0075_01,interviewee,interviewee,0.749490677
frame_0076,frame_0076_00,interviewee,interviewee,0.54286164
