frame_num,roi_num,person_classified,person_actual,person_score
frame_0010,frame_0010_00,interviewer,interviewer,0.947788122
frame_0011,frame_0011_00,interviewer,interviewer,0.870173074
frame_0012,frame_0012_00,interviewer,interviewer,0.877993028
frame_0013,frame_0013_00,interviewee,interviewee,0.854448375
frame_0014,frame_0014_00,interviewer,interviewer,0.914306451
frame_0015,frame_0015_00,interviewer,interviewer,0.977254412
frame_0016,frame_0016_00,interviewee,interviewee,0.826909866
frame_0017,frame_0017_00,interviewee,interviewee,0.857888711
frame_0018,frame_0018_00,interviewee,interviewee,0.896327051
frame_0019,frame_0019_00,interviewee,interviewee,0.754923811
frame_0020,frame_0020_00,interviewee,interviewee,0.931641609
frame_0021,frame_0021_00,interviewee,interviewee,0.841478172
frame_0022,frame_0022_00,interviewer,interviewer,0.976575967
frame_0023,frame_0023_00,interviewee,interviewee,0.82486945
frame_0024,frame_0024_00,interviewer,interviewer,1.048615889
frame_0025,frame_0025_00,interviewee,interviewee,0.819031787
frame_0026,frame_0026_00,interviewee,interviewee,0.881677567
frame_0027,frame_0027_00,interviewee,interviewee,0.847743091
frame_0028,frame_0028_00,interviewee,interviewee,0.753940519
frame_0029,frame_0029_00,interviewee,interviewee,0.767881259
frame_0030,frame_0030_00,interviewee,interviewee,0.732275536
frame_0031,frame_0031_00,interviewee,interviewee,0.789428925
frame_0032,frame_0032_00,interviewee,interviewee,0.731249295
frame_0033,frame_0033_00,interviewer,interviewer,0.984275692
frame_0034,frame_0034_00,interviewee,interviewee,0.750686174
frame_0035,frame_0035_00,interviewee,interviewee,0.70923517
frame_0036,frame_0036_00,interviewee,interviewee,0.798197464
frame_0037,frame_0037_00,interviewer,interviewer,0.910853148
frame_0038,frame_0038_00,interviewer,interviewer,1.017907239
frame_0039,frame_0039_00,interviewer,interviewer,0.959681364
frame_0040,frame_0040_00,interviewee,interviewee,0.819299565
frame_0044,frame_0044_00,unknown,interviewer,
frame_0045,frame_0045_00,interviewer,interviewer,0.970711567
frame_0046,frame_0046_00,interviewee,interviewee,0.820558043
frame_0047,frame_0047_00,interviewee,interviewee,0.685413747
frame_0048,frame_0048_00,interviewee,interviewee,0.772234485
frame_0049,frame_0049_00,interviewee,interviewee,0.803897512
frame_0050,frame_0050_00,interviewer,interviewer,0.995286621
frame_0051,frame_0051_00,interviewer,interviewer,1.168640012
frame_0052,frame_0052_00,interviewer,interviewer,0.766565659
frame_0053,frame_0053_00,interviewee,interviewee,0.691413282
frame_0054,frame_0054_00,interviewee,interviewee,0.883469408
frame_0055,frame_0055_00,interviewee,interviewee,0.791309467
frame_0056,frame_0056_00,interviewer,interviewer,0.921509144
