frame_num,roi_num,person_classified,person_actual,person_score
frame_0012,frame_0012_00,interviewee,interviewee,0.541483543
frame_0013,frame_0013_00,interviewer,interviewer,0.744502313
frame_0013,frame_0013_01,interviewee,interviewee,0.887976516
frame_0014,frame_0014_00,interviewer,interviewer,0.574421739
frame_0015,frame_0015_00,interviewer,interviewer,0.681139184
frame_0016,frame_0016_00,interviewer,interviewer,0.520258652
frame_0017,frame_0017_00,interviewer,interviewer,0.773585943
frame_0018,frame_0018_00,interviewer,interviewer,0.760960844
frame_0019,frame_0019_00,interviewee,interviewee,0.432213011
frame_0020,frame_0020_00,interviewee,interviewee,0.820826999
frame_0021,frame_0021_00,interviewee,interviewee,0.803166364
frame_0022,frame_0022_00,interviewee,interviewee,0.456293823
frame_0023,frame_0023_00,interviewee,interviewee,0.441952899
frame_0024,frame_0024_00,interviewee,interviewee,0.481493507
frame_0025,frame_0025_00,interviewee,interviewee,0.468021223
frame_0026,frame_0026_00,interviewee,interviewee,0.685026108
frame_0027,frame_0027_00,interviewee,interviewee,0.571545456
frame_0028,frame_0028_00,interviewee,interviewee,0.476320638
frame_0029,frame_0029_00,interviewee,interviewee,0.534044997
frame_0030,frame_0030_00,interviewee,interviewee,0.498190016
frame_0031,frame_0031_00,interviewee,interviewee,0.457438145
frame_0032,frame_0032_00,interviewee,interviewee,0.540919505
frame_0033,frame_0033_00,interviewee,interviewee,0.499921339
frame_0034,frame_0034_00,interviewee,interviewee,0.701056852
frame_0035,frame_0035_00,interviewee,interviewee,0.490335054
frame_0036,frame_0036_00,interviewee,interviewee,0.523290598
frame_0037,frame_0037_00,interviewee,interviewee,0.302795765
frame_0038,frame_0038_00,interviewer,interviewer,0.741027356
frame_0039,frame_0039_00,interviewee,interviewee,0.626634393
frame_0040,frame_0040_00,interviewee,interviewee,0.527485427
frame_0041,frame_0041_00,interviewee,interviewee,0.504137538
frame_0042,frame_0042_00,interviewee,interviewee,0.551706125
frame_0043,frame_0043_00,interviewee,interviewee,0.563159479
frame_0044,frame_0044_00,interviewee,interviewee,0.467733383
frame_0045,frame_0045_00,interviewee,interviewee,0.619758993
frame_0046,frame_0046_00,interviewee,interviewee,0.442979567
frame_0047,frame_0047_00,interviewee,interviewee,0.394361808
frame_0048,frame_0048_00,interviewee,interviewee,0.625439068
frame_0049,frame_0049_00,interviewee,interviewee,0.489763868
frame_0050,frame_0050_00,interviewee,interviewee,0.573257655
frame_0051,frame_0051_00,interviewee,interviewee,0.518800562
frame_0052,frame_0052_00,interviewee,interviewee,0.476197637
frame_0053,frame_0053_00,interviewee,interviewee,0.504167267
frame_0054,frame_0054_00,interviewee,interviewee,0.549163293
frame_0055,frame_0055_00,interviewee,interviewee,0.366125905
frame_0056,frame_0056_00,interviewer,interviewer,0.645920985
frame_0057,frame_0057_00,interviewer,interviewer,0.496891306
frame_0058,frame_0058_00,interviewer,interviewer,0.688888623
frame_0059,frame_0059_00,interviewer,interviewer,0.63760938
frame_0060,frame_0060_00,interviewer,interviewer,0.699055817
frame_0061,frame_0061_00,interviewer,interviewer,0.805629753
frame_0062,frame_0062_00,interviewee,interviewee,0.31586827
frame_0063,frame_0063_00,interviewee,interviewee,0.45504901
frame_0064,frame_0064_00,interviewee,interviewee,0.568609761
frame_0065,frame_0065_00,interviewee,interviewee,0.437733861
frame_0066,frame_0066_00,interviewee,interviewee,0.570806451
frame_0067,frame_0067_00,interviewee,interviewee,0.325103743
frame_0068,frame_0068_00,interviewee,interviewee,0.367728024
frame_0069,frame_0069_00,interviewee,interviewee,0.560878623
frame_0070,frame_0070_00,interviewee,interviewee,0.484207425
frame_0071,frame_0071_00,interviewer,interviewer,0.571939741
frame_0072,frame_0072_00,interviewee,interviewee,0.483716084
frame_0073,frame_0073_00,interviewee,interviewee,0.69273391
frame_0074,frame_0074_00,interviewee,interviewee,0.396739212
frame_0075,frame_0075_00,interviewee,interviewee,0.388556964
frame_0076,frame_0076_00,interviewee,interviewee,0.525680279
frame_0077,frame_0077_00,interviewee,interviewee,0.457541434
frame_0078,frame_0078_00,interviewer,interviewer,0.74042584
frame_0079,frame_0079_00,interviewee,interviewee,0.457999663
frame_0080,frame_0080_00,interviewee,interviewee,0.510050095
frame_0081,frame_0081_00,interviewee,interviewee,0.358223958
frame_0082,frame_0082_00,interviewee,interviewee,0.47929629
frame_0083,frame_0083_00,interviewee,interviewee,0.485914389
frame_0084,frame_0084_00,interviewee,interviewee,0.473981004
frame_0085,frame_0085_00,interviewee,interviewee,0.512532134
frame_0086,frame_0086_00,interviewee,interviewee,0.526791682
frame_0087,frame_0087_00,interviewee,interviewee,0.578232373
frame_0088,frame_0088_00,interviewee,interviewee,0.77697315
frame_0089,frame_0089_00,interviewee,interviewee,0.759498314
frame_0090,frame_0090_00,interviewee,interviewee,0.507761543
frame_0091,frame_0091_00,interviewee,interviewee,0.477234403
frame_0092,frame_0092_00,interviewer,interviewer,0.562655662
frame_0093,frame_0093_00,interviewer,interviewer,0.563492949
frame_0094,frame_0094_00,interviewer,interviewer,0.777929051
frame_0095,frame_0095_00,interviewer,interviewer,0.584039032
frame_0096,frame_0096_00,interviewer,interviewer,0.729965345
frame_0097,frame_0097_00,interviewee,interviewee,0.478971721
frame_0098,frame_0098_00,interviewee,interviewee,0.367191464
frame_0099,frame_0099_00,interviewee,interviewee,0.39060562
frame_0100,frame_0100_00,interviewee,interviewee,0.460689104
frame_0101,frame_0101_00,interviewee,interviewee,0.359952501
frame_0102,frame_0102_00,interviewee,interviewee,0.572979607
frame_0103,frame_0103_00,interviewee,interviewee,0.360889875
frame_0104,frame_0104_00,interviewee,interviewee,0.51677192
frame_0105,frame_0105_00,interviewee,interviewee,0.473137898
frame_0105,frame_0105_01,interviewer,interviewer,0.720379301
frame_0106,frame_0106_00,interviewer,interviewer,0.557861302
frame_0107,frame_0107_00,interviewer,interviewer,0.601980702
frame_0108,frame_0108_00,interviewee,interviewee,0.575576767
frame_0109,frame_0109_00,interviewee,interviewee,0.629468868
frame_0109,frame_0109_01,interviewer,interviewer,0.93609478
frame_0110,frame_0110_00,interviewee,interviewee,0.594578171
frame_0110,frame_0110_01,interviewer,interviewer,0.744995371
frame_0111,frame_0111_00,interviewee,interviewee,0.483104205
frame_0111,frame_0111_01,interviewer,interviewer,0.897404243
