frame_num,roi_num,person_classified,person_actual,person_score
frame_0012,frame_0012_00,unknown,interviewer,
frame_0013,frame_0013_00,interviewer,interviewer,1.02128578
frame_0014,frame_0014_00,interviewee,interviewee,0.721055822
frame_0014,frame_0014_01,interviewer,interviewer,0.799872209
frame_0015,frame_0015_00,interviewer,interviewer,0.937363421
frame_0016,frame_0016_00,interviewer,interviewer,0.979959452
frame_0017,frame_0017_00,interviewer,interviewer,0.908420269
frame_0018,frame_0018_00,interviewer,interviewer,0.789931868
frame_0019,frame_0019_00,interviewer,interviewer,0.766035863
frame_0020,frame_0020_00,interviewer,interviewer,0.952210125
frame_0021,frame_0021_00,interviewer,interviewer,1.013160212
frame_0022,frame_0022_00,interviewee,interviewee,0.610565868
frame_0023,frame_0023_00,interviewer,interviewer,0.944540492
frame_0024,frame_0024_00,interviewer,interviewer,0.839566671
frame_0025,frame_0025_00,interviewer,interviewer,1.029455696
frame_0026,frame_0026_00,interviewer,interviewer,1.052276764
frame_0027,frame_0027_00,interviewer,interviewer,1.002054032
frame_0028,frame_0028_00,interviewer,interviewer,0.985513773
frame_0029,frame_0029_00,interviewee,interviewee,0.698781998
frame_0030,frame_0030_00,interviewee,interviewee,0.516721328
frame_0031,frame_0031_00,interviewee,interviewee,0.608256521
frame_0032,frame_0032_00,interviewer,interviewer,0.943774621
frame_0033,frame_0033_00,interviewee,interviewee,0.54369614
frame_0034,frame_0034_00,interviewee,interviewee,0.604200339
frame_0035,frame_0035_00,interviewee,interviewee,0.602277505
frame_0036,frame_0036_00,interviewee,interviewee,0.612728055
frame_0037,frame_0037_00,interviewee,interviewee,0.605991441
frame_0038,frame_0038_00,interviewee,interviewee,0.648037033
frame_0039,frame_0039_00,interviewee,interviewee,0.854458792
frame_0040,frame_0040_00,interviewee,interviewee,0.685905979
frame_0041,frame_0041_00,interviewer,interviewer,0.917619217
frame_0042,frame_0042_00,interviewee,interviewee,0.662592423
frame_0043,frame_0043_00,interviewee,interviewee,0.698079358
frame_0044,frame_0044_00,interviewee,interviewee,0.558219238
frame_0045,frame_0045_00,interviewee,interviewee,0.601867461
frame_0046,frame_0046_00,interviewee,interviewee,0.631891566
frame_0047,frame_0047_00,interviewee,interviewee,0.644171368
frame_0048,frame_0048_00,interviewee,interviewee,0.575485827
frame_0049,frame_0049_00,interviewee,interviewee,0.720847019
frame_0050,frame_0050_00,interviewee,interviewee,0.586003039
frame_0051,frame_0051_00,interviewee,interviewee,0.654204697
frame_0052,frame_0052_00,interviewee,interviewee,0.564718187
frame_0053,frame_0053_00,interviewer,interviewer,1.00960925
frame_0054,frame_0054_00,interviewee,interviewee,0.725702539
frame_0055,frame_0055_00,interviewee,interviewee,0.58958262
frame_0056,frame_0056_00,interviewer,interviewer,1.046363303
frame_0057,frame_0057_00,interviewee,interviewee,0.548483863
frame_0058,frame_0058_00,interviewee,interviewee,0.666201055
frame_0059,frame_0059_00,interviewee,interviewee,0.62079808
frame_0060,frame_0060_00,interviewee,interviewee,0.774160782
frame_0061,frame_0061_00,interviewer,interviewer,0.998254582
frame_0062,frame_0062_00,interviewee,interviewee,0.652560884
frame_0063,frame_0063_00,interviewee,interviewee,0.835645161
frame_0064,frame_0064_00,interviewee,interviewee,0.625246992
frame_0065,frame_0065_00,interviewee,interviewee,0.547186314
frame_0066,frame_0066_00,interviewee,interviewee,0.54978441
frame_0067,frame_0067_00,interviewer,interviewer,1.001142566
frame_0068,frame_0068_00,interviewer,interviewer,1.009821784
frame_0069,frame_0069_00,interviewer,interviewer,1.005162461
frame_0070,frame_0070_00,interviewee,interviewee,0.665454544
frame_0071,frame_0071_00,interviewee,interviewee,0.803014801
frame_0071,frame_0071_01,interviewer,interviewer,0.656972459
frame_0072,frame_0072_00,interviewee,interviewee,0.723539111
frame_0073,frame_0073_00,interviewer,interviewer,0.963290417
frame_0074,frame_0074_00,interviewer,interviewer,0.962047545
frame_0075,frame_0075_00,interviewer,interviewer,0.983521452
frame_0076,frame_0076_00,interviewer,interviewer,0.966025714
frame_0077,frame_0077_00,interviewer,interviewer,1.027004371
frame_0078,frame_0078_00,interviewee,interviewee,0.701303814
frame_0079,frame_0079_00,interviewee,interviewee,0.741987871
frame_0080,frame_0080_00,interviewee,interviewee,0.659521113
frame_0081,frame_0081_00,interviewee,interviewee,0.608775546
frame_0082,frame_0082_00,interviewee,interviewee,0.620188369
frame_0083,frame_0083_00,interviewee,interviewee,0.848047447
frame_0084,frame_0084_00,interviewee,interviewee,0.558864577
frame_0085,frame_0085_00,interviewee,interviewee,0.662492513
frame_0086,frame_0086_00,interviewer,interviewer,0.919981475
frame_0087,frame_0087_00,interviewer,interviewer,0.962783934
frame_0088,frame_0088_00,interviewer,interviewer,0.869202912
frame_0089,frame_0089_00,interviewer,interviewer,0.925310467
frame_0090,frame_0090_00,interviewer,interviewer,1.058853383
frame_0091,frame_0091_00,interviewer,interviewer,1.031533472
frame_0092,frame_0092_00,interviewer,interviewer,1.036314752
frame_0093,frame_0093_00,interviewer,interviewer,0.969282696
