frame_num,roi_num,person_classified,person_actual,person_score
frame_0012,frame_0012_00,unknown,interviewer,
frame_0013,frame_0013_00,interviewer,interviewer,1.052217276
frame_0014,frame_0014_00,interviewee,interviewee,0.720689292
frame_0014,frame_0014_01,interviewer,interviewer,1.055230469
frame_0015,frame_0015_00,interviewer,interviewer,1.02404235
frame_0016,frame_0016_00,interviewer,interviewer,0.876782788
frame_0017,frame_0017_00,interviewer,interviewer,1.043507114
frame_0018,frame_0018_00,interviewer,interviewer,0.876940055
frame_0019,frame_0019_00,interviewer,interviewer,0.797116073
frame_0020,frame_0020_00,interviewer,interviewer,0.99881613
frame_0021,frame_0021_00,interviewer,interviewer,1.058072202
frame_0022,frame_0022_00,interviewee,interviewee,0.79420748
frame_0023,frame_0023_00,interviewer,interviewer,0.878561409
frame_0024,frame_0024_00,interviewer,interviewer,0.82101635
frame_0025,frame_0025_00,interviewer,interviewer,0.933106658
frame_0026,frame_0026_00,interviewer,interviewer,0.982273198
frame_0027,frame_0027_00,interviewer,interviewer,0.825676234
frame_0028,frame_0028_00,interviewer,interviewer,0.975891415
frame_0029,frame_0029_00,interviewee,interviewee,0.756197175
frame_0030,frame_0030_00,interviewee,interviewee,0.724181792
frame_0031,frame_0031_00,interviewee,interviewee,0.904913271
frame_0032,frame_0032_00,interviewer,interviewer,1.017359289
frame_0033,frame_0033_00,interviewee,interviewee,0.779072022
frame_0034,frame_0034_00,interviewee,interviewee,0.743668924
frame_0035,frame_0035_00,interviewee,interviewee,0.744800361
frame_0036,frame_0036_00,interviewee,interviewee,0.869314716
frame_0037,frame_0037_00,interviewee,interviewee,0.838385196
frame_0038,frame_0038_00,interviewee,interviewee,0.734358561
frame_0039,frame_0039_00,interviewee,interviewee,0.986258276
frame_0040,frame_0040_00,interviewee,interviewee,0.8492056
frame_0041,frame_0041_00,interviewer,interviewer,0.885662606
frame_0042,frame_0042_00,interviewee,interviewee,0.83935308
frame_0043,frame_0043_00,interviewee,interviewee,0.929789702
